Source,Style,Sub_Style,File_Name,File_Path,Neckline,Sleeve,Print,Length,Fit
Tommy-Hilfiger,Jeans,TH-Jeans-Pants,usatommy_dw04159_edgy-light-grey-stretch.jpg,http://35.186.213.88//Tommy-Hilfiger/Women/Apparel/Jeans/TH-Jeans-Pants/usatommy_dw04159_edgy-light-grey-stretch.jpg,NA,NA,,Crop,Tight
Tommy-Hilfiger,Jeans,TH-Jeans-Pants,usatommy_dw04415_dana-black-stretch.jpg,http://35.186.213.88//Tommy-Hilfiger/Women/Apparel/Jeans/TH-Jeans-Pants/usatommy_dw04415_dana-black-stretch.jpg,NA,NA,,Full,Tight
Tommy-Hilfiger,Jeans,TH-Jeans-Pants,uktommy_ww0ww21645251_classic-camel.jpg,http://35.186.213.88//Tommy-Hilfiger/Women/Apparel/Jeans/TH-Jeans-Pants/uktommy_ww0ww21645251_classic-camel.jpg,NA,NA,,Full,Oversized
Tommy-Hilfiger,Jeans,TH-Jeans-Pants,uktommy_ww0ww21567403_midnight.jpg,http://35.186.213.88//Tommy-Hilfiger/Women/Apparel/Jeans/TH-Jeans-Pants/uktommy_ww0ww21567403_midnight.jpg,NA,NA,,Ankle,Loose
Tommy-Hilfiger,Jeans,TH-Jeans-Pants,usatommy_ww22285_classic-white.jpg,http://35.186.213.88//Tommy-Hilfiger/Women/Apparel/Jeans/TH-Jeans-Pants/usatommy_ww22285_classic-white.jpg,NA,NA,,Crop,Fitted
Tommy-Hilfiger,Jeans,TH-Jeans-Pants,usatommy_ww21389_isabel.jpg,http://35.186.213.88//Tommy-Hilfiger/Women/Apparel/Jeans/TH-Jeans-Pants/usatommy_ww21389_isabel.jpg,NA,NA,,Ankle,Tight
Tommy-Hilfiger,Jeans,TH-Jeans-Pants,usatommy_dw02404_queens-blue-stretch.jpg,http://35.186.213.88//Tommy-Hilfiger/Women/Apparel/Jeans/TH-Jeans-Pants/usatommy_dw02404_queens-blue-stretch.jpg,NA,NA,,Full,Tight
Tommy-Hilfiger,Jeans,TH-Jeans-Pants,usatommy_dw04347_tommy-jeans-dark-blue-rigid.jpg,http://35.186.213.88//Tommy-Hilfiger/Women/Apparel/Jeans/TH-Jeans-Pants/usatommy_dw04347_tommy-jeans-dark-blue-rigid.jpg,NA,NA,,Ankle,Fitted
Tommy-Hilfiger,Jeans,TH-Jeans-Pants,uktommy_ww0ww21544094_black-beauty.jpg,http://35.186.213.88//Tommy-Hilfiger/Women/Apparel/Jeans/TH-Jeans-Pants/uktommy_ww0ww21544094_black-beauty.jpg,NA,NA,,Crop,Tight
Tommy-Hilfiger,Jeans,TH-Jeans-Pants,usatommy_dw04057_spirit-mid-blue-stretch.jpg,http://35.186.213.88//Tommy-Hilfiger/Women/Apparel/Jeans/TH-Jeans-Pants/usatommy_dw04057_spirit-mid-blue-stretch.jpg,NA,NA,,Ankle,Tight
Tommy-Hilfiger,Jeans,TH-Jeans-Pants,uktommy_ww0ww24153755_sunshine.jpg,http://35.186.213.88//Tommy-Hilfiger/Women/Apparel/Jeans/TH-Jeans-Pants/uktommy_ww0ww24153755_sunshine.jpg,NA,NA,,Ankle,Loose
Tommy-Hilfiger,Jeans,TH-Jeans-Pants,usatommy_ww21370_babetta.jpg,http://35.186.213.88//Tommy-Hilfiger/Women/Apparel/Jeans/TH-Jeans-Pants/usatommy_ww21370_babetta.jpg,NA,NA,,Ankle,Tight
Tommy-Hilfiger,Jeans,TH-Jeans-Pants,uktommy_ww0ww21567692_crimson.jpg,http://35.186.213.88//Tommy-Hilfiger/Women/Apparel/Jeans/TH-Jeans-Pants/uktommy_ww0ww21567692_crimson.jpg,NA,NA,,Ankle,Fitted
Tommy-Hilfiger,Jeans,TH-Jeans-Pants,uktommy_ww0ww21577094_black-beauty.jpg,http://35.186.213.88//Tommy-Hilfiger/Women/Apparel/Jeans/TH-Jeans-Pants/uktommy_ww0ww21577094_black-beauty.jpg,NA,NA,,Crop,Fitted
Tommy-Hilfiger,Jeans,TH-Jeans-Pants,usatommy_ww20461_green-gables.jpg,http://35.186.213.88//Tommy-Hilfiger/Women/Apparel/Jeans/TH-Jeans-Pants/usatommy_ww20461_green-gables.jpg,NA,NA,,Ankle,Tight
Tommy-Hilfiger,Jeans,TH-Jeans-Pants,usatommy_ww21181_thyme.jpg,http://35.186.213.88//Tommy-Hilfiger/Women/Apparel/Jeans/TH-Jeans-Pants/usatommy_ww21181_thyme.jpg,NA,NA,,Crop,Loose
Tommy-Hilfiger,Jeans,TH-Jeans-Pants,uktommy_ww0ww24153755_light-grey-htr.jpg,http://35.186.213.88//Tommy-Hilfiger/Women/Apparel/Jeans/TH-Jeans-Pants/uktommy_ww0ww24153755_light-grey-htr.jpg,NA,NA,,Ankle,Loose
Tommy-Hilfiger,Jeans,TH-Jeans-Pants,usatommy_dw02439_reloved-blue-stretch.jpg,http://35.186.213.88//Tommy-Hilfiger/Women/Apparel/Jeans/TH-Jeans-Pants/usatommy_dw02439_reloved-blue-stretch.jpg,NA,NA,,Ankle,Tight
Tommy-Hilfiger,Jeans,TH-Jeans-Pants,uktommy_ww0ww21725094_midnight.jpg,http://35.186.213.88//Tommy-Hilfiger/Women/Apparel/Jeans/TH-Jeans-Pants/uktommy_ww0ww21725094_midnight.jpg,NA,NA,,Crop,Tight
Tommy-Hilfiger,Jeans,TH-Jeans-Pants,usatommy_dw04263_black-iris.jpg,http://35.186.213.88//Tommy-Hilfiger/Women/Apparel/Jeans/TH-Jeans-Pants/usatommy_dw04263_black-iris.jpg,NA,NA,,Ankle,Straight
Tommy-Hilfiger,Jeans,TH-Jeans-Pants,uktommy_dw0dw01706416_navy-blazer.jpg,http://35.186.213.88//Tommy-Hilfiger/Women/Apparel/Jeans/TH-Jeans-Pants/uktommy_dw0dw01706416_navy-blazer.jpg,NA,NA,,Full,Loose
Tommy-Hilfiger,Jeans,TH-Jeans-Pants,usatommy_dw04157_galaxy-mid-blue-stretch.jpg,http://35.186.213.88//Tommy-Hilfiger/Women/Apparel/Jeans/TH-Jeans-Pants/usatommy_dw04157_galaxy-mid-blue-stretch.jpg,NA,NA,,Crop,Tight
Tommy-Hilfiger,Jeans,TH-Jeans-Pants,usatommy_ww20476_milena.jpg,http://35.186.213.88//Tommy-Hilfiger/Women/Apparel/Jeans/TH-Jeans-Pants/usatommy_ww20476_milena.jpg,NA,NA,,Ankle,Tight
Tommy-Hilfiger,Jeans,TH-Jeans-Pants,usatommy_ww21087_vivi.jpg,http://35.186.213.88//Tommy-Hilfiger/Women/Apparel/Jeans/TH-Jeans-Pants/usatommy_ww21087_vivi.jpg,NA,NA,,Ankle,Oversized
Tommy-Hilfiger,Jeans,TH-Jeans-Pants,uktommy_rw0rw00768965_meteorite.jpg,http://35.186.213.88//Tommy-Hilfiger/Women/Apparel/Jeans/TH-Jeans-Pants/uktommy_rw0rw00768965_meteorite.jpg,NA,NA,,Full,Oversized
Tommy-Hilfiger,Jeans,TH-Jeans-Pants,usatommy_rw00643_peacoat-meteorite.jpg,http://35.186.213.88//Tommy-Hilfiger/Women/Apparel/Jeans/TH-Jeans-Pants/usatommy_rw00643_peacoat-meteorite.jpg,NA,NA,,Full,Loose
Tommy-Hilfiger,Jeans,TH-Jeans-Pants,usatommy_ww21683_light-grey.jpg,http://35.186.213.88//Tommy-Hilfiger/Women/Apparel/Jeans/TH-Jeans-Pants/usatommy_ww21683_light-grey.jpg,NA,NA,,Full,Oversized
Tommy-Hilfiger,Jeans,TH-Jeans-Pants,uktommy_ww0ww21683039_light-grey-htr.jpg,http://35.186.213.88//Tommy-Hilfiger/Women/Apparel/Jeans/TH-Jeans-Pants/uktommy_ww0ww21683039_light-grey-htr.jpg,NA,NA,,Full,Oversized
Tommy-Hilfiger,Jeans,TH-Jeans-Pants,uktommy_ww0ww20580094_peacoat.jpg,http://35.186.213.88//Tommy-Hilfiger/Women/Apparel/Jeans/TH-Jeans-Pants/uktommy_ww0ww20580094_peacoat.jpg,NA,NA,,Full,Fitted
Tommy-Hilfiger,Jeans,TH-Jeans-Pants,usatommy_dw03570_denver-light-blue-comfort.jpg,http://35.186.213.88//Tommy-Hilfiger/Women/Apparel/Jeans/TH-Jeans-Pants/usatommy_dw03570_denver-light-blue-comfort.jpg,NA,NA,,Crop,Fitted
Tommy-Hilfiger,Jeans,TH-Jeans-Pants,usatommy_ww21682_black-multi.jpg,http://35.186.213.88//Tommy-Hilfiger/Women/Apparel/Jeans/TH-Jeans-Pants/usatommy_ww21682_black-multi.jpg,NA,NA,,Full,Loose
Tommy-Hilfiger,Jeans,TH-Jeans-Pants,usatommy_rw00771_white.jpg,http://35.186.213.88//Tommy-Hilfiger/Women/Apparel/Jeans/TH-Jeans-Pants/usatommy_rw00771_white.jpg,NA,NA,,Ankle,Loose
Tommy-Hilfiger,Jeans,TH-Jeans-Pants,usatommy_dw02760_dynamic-overdyed-blue-stretch.jpg,http://35.186.213.88//Tommy-Hilfiger/Women/Apparel/Jeans/TH-Jeans-Pants/usatommy_dw02760_dynamic-overdyed-blue-stretch.jpg,NA,NA,,Full,Fitted
Tommy-Hilfiger,Jeans,TH-Jeans-Pants,usatommy_dw04167_tommy-jeans-light-blue-rigid.jpg,http://35.186.213.88//Tommy-Hilfiger/Women/Apparel/Jeans/TH-Jeans-Pants/usatommy_dw04167_tommy-jeans-light-blue-rigid.jpg,NA,NA,,Ankle,Fitted
Tommy-Hilfiger,Jeans,TH-Jeans-Pants,uktommy_ww0ww20838443_peacoat.jpg,http://35.186.213.88//Tommy-Hilfiger/Women/Apparel/Jeans/TH-Jeans-Pants/uktommy_ww0ww20838443_peacoat.jpg,NA,NA,,Ankle,Fitted
Tommy-Hilfiger,Jeans,TH-Jeans-Pants,uktommy_ww0ww20486020_dark-grey-htr.jpg,http://35.186.213.88//Tommy-Hilfiger/Women/Apparel/Jeans/TH-Jeans-Pants/uktommy_ww0ww20486020_dark-grey-htr.jpg,NA,NA,,Full,Straight
Tommy-Hilfiger,Jeans,TH-Jeans-Pants,usatommy_ww21394_nanny.jpg,http://35.186.213.88//Tommy-Hilfiger/Women/Apparel/Jeans/TH-Jeans-Pants/usatommy_ww21394_nanny.jpg,NA,NA,,Crop,Tight
Tommy-Hilfiger,Jeans,TH-Jeans-Pants,usatommy_dw02599_dynamic-deep-blue-stretch.jpg,http://35.186.213.88//Tommy-Hilfiger/Women/Apparel/Jeans/TH-Jeans-Pants/usatommy_dw02599_dynamic-deep-blue-stretch.jpg,NA,NA,,Ankle,Tight
Tommy-Hilfiger,Jeans,TH-Jeans-Pants,usatommy_ww21384_roberta.jpg,http://35.186.213.88//Tommy-Hilfiger/Women/Apparel/Jeans/TH-Jeans-Pants/usatommy_ww21384_roberta.jpg,NA,NA,,Ankle,Fitted
Tommy-Hilfiger,Jeans,TH-Jeans-Pants,usatommy_dw02815_covert-green.jpg,http://35.186.213.88//Tommy-Hilfiger/Women/Apparel/Jeans/TH-Jeans-Pants/usatommy_dw02815_covert-green.jpg,NA,NA,,Ankle,Oversized
Tommy-Hilfiger,Jeans,TH-Jeans-Pants,usatommy_ww21583_midnight.jpg,http://35.186.213.88//Tommy-Hilfiger/Women/Apparel/Jeans/TH-Jeans-Pants/usatommy_ww21583_midnight.jpg,NA,NA,,Ankle,Tight
Tommy-Hilfiger,Jeans,TH-Jeans-Pants,uktommy_ww0ww21545094_black-beauty.jpg,http://35.186.213.88//Tommy-Hilfiger/Women/Apparel/Jeans/TH-Jeans-Pants/uktommy_ww0ww21545094_black-beauty.jpg,NA,NA,,Crop,Straight
Tommy-Hilfiger,Jeans,TH-Jeans-Pants,uktommy_ww0ww21142901_peacoat---multi.jpg,http://35.186.213.88//Tommy-Hilfiger/Women/Apparel/Jeans/TH-Jeans-Pants/uktommy_ww0ww21142901_peacoat---multi.jpg,NA,NA,,Full,Straight
Tommy-Hilfiger,Jeans,TH-Jeans-Pants,usatommy_ww21581_midnight.jpg,http://35.186.213.88//Tommy-Hilfiger/Women/Apparel/Jeans/TH-Jeans-Pants/usatommy_ww21581_midnight.jpg,NA,NA,,Full,Straight
Tommy-Hilfiger,Jeans,TH-Jeans-Pants,usatommy_dw03894_pure-white-destroyed-comfort.jpg,http://35.186.213.88//Tommy-Hilfiger/Women/Apparel/Jeans/TH-Jeans-Pants/usatommy_dw03894_pure-white-destroyed-comfort.jpg,NA,NA,,Ankle,Straight
Tommy-Hilfiger,Jeans,TH-Jeans-Pants,uktommy_dw0dw04263002_black-iris.jpg,http://35.186.213.88//Tommy-Hilfiger/Women/Apparel/Jeans/TH-Jeans-Pants/uktommy_dw0dw04263002_black-iris.jpg,NA,NA,,Ankle,Straight
Tommy-Hilfiger,Jeans,TH-Jeans-Pants,uktommy_ww0ww21574403_midnight.jpg,http://35.186.213.88//Tommy-Hilfiger/Women/Apparel/Jeans/TH-Jeans-Pants/uktommy_ww0ww21574403_midnight.jpg,NA,NA,,Crop,Fitted
Tommy-Hilfiger,Jeans,TH-Jeans-Pants,usatommy_ww21582_black-beauty.jpg,http://35.186.213.88//Tommy-Hilfiger/Women/Apparel/Jeans/TH-Jeans-Pants/usatommy_ww21582_black-beauty.jpg,NA,NA,,Crop,Fitted
Tommy-Hilfiger,Jeans,TH-Jeans-Pants,usatommy_dw02358_dynamic-aged-stretch-destructed.jpg,http://35.186.213.88//Tommy-Hilfiger/Women/Apparel/Jeans/TH-Jeans-Pants/usatommy_dw02358_dynamic-aged-stretch-destructed.jpg,NA,NA,,Ankle,Tight
Tommy-Hilfiger,Jeans,TH-Jeans-Pants,usatommy_dw02438_reloved-blue-stretch.jpg,http://35.186.213.88//Tommy-Hilfiger/Women/Apparel/Jeans/TH-Jeans-Pants/usatommy_dw02438_reloved-blue-stretch.jpg,NA,NA,,Full,Tight
Tommy-Hilfiger,Jeans,TH-Jeans-Pants,uktommy_ww0ww21181289_thyme.jpg,http://35.186.213.88//Tommy-Hilfiger/Women/Apparel/Jeans/TH-Jeans-Pants/uktommy_ww0ww21181289_thyme.jpg,NA,NA,,Crop,Loose
Tommy-Hilfiger,Jeans,TH-Jeans-Pants,uktommy_rw0rw00737965_meteorite.jpg,http://35.186.213.88//Tommy-Hilfiger/Women/Apparel/Jeans/TH-Jeans-Pants/uktommy_rw0rw00737965_meteorite.jpg,NA,NA,,Ankle,Fitted
Tommy-Hilfiger,Jeans,TH-Jeans-Pants,usatommy_dw03953_simple-light-blue-comfort.jpg,http://35.186.213.88//Tommy-Hilfiger/Women/Apparel/Jeans/TH-Jeans-Pants/usatommy_dw03953_simple-light-blue-comfort.jpg,NA,NA,,Ankle,Fitted
Tommy-Hilfiger,Jeans,TH-Jeans-Pants,uktommy_ww0ww22506817_mini-leaf-prt---fiesta.jpg,http://35.186.213.88//Tommy-Hilfiger/Women/Apparel/Jeans/TH-Jeans-Pants/uktommy_ww0ww22506817_mini-leaf-prt---fiesta.jpg,NA,NA,,Ankle,Straight
Tommy-Hilfiger,Jeans,TH-Jeans-Pants,usatommy_dw05387_mid-blue-denim.jpg,http://35.186.213.88//Tommy-Hilfiger/Women/Apparel/Jeans/TH-Jeans-Pants/usatommy_dw05387_mid-blue-denim.jpg,NA,NA,,Ankle,Oversized
Tommy-Hilfiger,Jeans,TH-Jeans-Pants,uktommy_ww0ww20866292_tan.jpg,http://35.186.213.88//Tommy-Hilfiger/Women/Apparel/Jeans/TH-Jeans-Pants/uktommy_ww0ww20866292_tan.jpg,NA,NA,,Ankle,Straight
Tommy-Hilfiger,Jeans,TH-Jeans-Pants,usatommy_ww19628_medium-grey-htr.jpg,http://35.186.213.88//Tommy-Hilfiger/Women/Apparel/Jeans/TH-Jeans-Pants/usatommy_ww19628_medium-grey-htr.jpg,NA,NA,,Full,Straight
Tommy-Hilfiger,Jeans,TH-Jeans-Pants,usatommy_ww11860_doreen.jpg,http://35.186.213.88//Tommy-Hilfiger/Women/Apparel/Jeans/TH-Jeans-Pants/usatommy_ww11860_doreen.jpg,NA,NA,,Ankle,Tight
Tommy-Hilfiger,Jeans,TH-Jeans-Pants,usatommy_dw02426_skate-rinse-blue-stretch.jpg,http://35.186.213.88//Tommy-Hilfiger/Women/Apparel/Jeans/TH-Jeans-Pants/usatommy_dw02426_skate-rinse-blue-stretch.jpg,NA,NA,,Full,Tight
Tommy-Hilfiger,Jeans,TH-Jeans-Pants,usatommy_dw03726_blue-ribbon---bright-white.jpg,http://35.186.213.88//Tommy-Hilfiger/Women/Apparel/Jeans/TH-Jeans-Pants/usatommy_dw03726_blue-ribbon---bright-white.jpg,NA,NA,,Ankle,Oversized
Tommy-Hilfiger,Jeans,TH-Jeans-Pants,usatommy_dw05386_light-blue-denim.jpg,http://35.186.213.88//Tommy-Hilfiger/Women/Apparel/Jeans/TH-Jeans-Pants/usatommy_dw05386_light-blue-denim.jpg,NA,NA,,Ankle,Oversized
Tommy-Hilfiger,Jeans,TH-Jeans-Pants,usatommy_dw03889_street-mid-blue-destructed.jpg,http://35.186.213.88//Tommy-Hilfiger/Women/Apparel/Jeans/TH-Jeans-Pants/usatommy_dw03889_street-mid-blue-destructed.jpg,NA,NA,,Ankle,Oversized
Tommy-Hilfiger,Jeans,TH-Jeans-Pants,uktommy_ww0ww20482443_peacoat.jpg,http://35.186.213.88//Tommy-Hilfiger/Women/Apparel/Jeans/TH-Jeans-Pants/uktommy_ww0ww20482443_peacoat.jpg,NA,NA,,Full,Oversized
Tommy-Hilfiger,Jeans,TH-Jeans-Pants,uktommy_ww0ww21182094_black-beauty.jpg,http://35.186.213.88//Tommy-Hilfiger/Women/Apparel/Jeans/TH-Jeans-Pants/uktommy_ww0ww21182094_black-beauty.jpg,NA,NA,,Crop,Tight
Tommy-Hilfiger,Jeans,TH-Jeans-Pants,usatommy_ww20834_rosie.jpg,http://35.186.213.88//Tommy-Hilfiger/Women/Apparel/Jeans/TH-Jeans-Pants/usatommy_ww20834_rosie.jpg,NA,NA,,Full,Fitted
Tommy-Hilfiger,Jeans,TH-Jeans-Pants,uktommy_ww0ww20580094_black-beauty.jpg,http://35.186.213.88//Tommy-Hilfiger/Women/Apparel/Jeans/TH-Jeans-Pants/uktommy_ww0ww20580094_black-beauty.jpg,NA,NA,,Crop,Fitted
Tommy-Hilfiger,Jeans,TH-Jeans-Pants,usatommy_ww21681_midnight.jpg,http://35.186.213.88//Tommy-Hilfiger/Women/Apparel/Jeans/TH-Jeans-Pants/usatommy_ww21681_midnight.jpg,NA,NA,,Ankle,Tight
Tommy-Hilfiger,Jeans,TH-Jeans-Pants,usatommy_rw00641_light-grey-marl.jpg,http://35.186.213.88//Tommy-Hilfiger/Women/Apparel/Jeans/TH-Jeans-Pants/usatommy_rw00641_light-grey-marl.jpg,NA,NA,,Ankle,Loose
Tommy-Hilfiger,Jeans,TH-Jeans-Pants,usatommy_ww20836_evelyn.jpg,http://35.186.213.88//Tommy-Hilfiger/Women/Apparel/Jeans/TH-Jeans-Pants/usatommy_ww20836_evelyn.jpg,NA,NA,,Ankle,Loose
Tommy-Hilfiger,Jeans,TH-Jeans-Pants,uktommy_ww0ww21182692_crimson.jpg,http://35.186.213.88//Tommy-Hilfiger/Women/Apparel/Jeans/TH-Jeans-Pants/uktommy_ww0ww21182692_crimson.jpg,NA,NA,,Ankle,Tight
Tommy-Hilfiger,Jeans,TH-Jeans-Pants,usatommy_ww21367_dara.jpg,http://35.186.213.88//Tommy-Hilfiger/Women/Apparel/Jeans/TH-Jeans-Pants/usatommy_ww21367_dara.jpg,NA,NA,,Ankle,Tight
Tommy-Hilfiger,Jeans,TH-Jeans-Pants,usatommy_ww22017_daleen.jpg,http://35.186.213.88//Tommy-Hilfiger/Women/Apparel/Jeans/TH-Jeans-Pants/usatommy_ww22017_daleen.jpg,NA,NA,,Full,Fitted
Tommy-Hilfiger,Jeans,TH-Jeans-Pants,usatommy_rw00542_bleached-denim.jpg,http://35.186.213.88//Tommy-Hilfiger/Women/Apparel/Jeans/TH-Jeans-Pants/usatommy_rw00542_bleached-denim.jpg,NA,NA,,Crop,Straight
Tommy-Hilfiger,Jeans,TH-Jeans-Pants,usatommy_ww20268_black-beauty.jpg,http://35.186.213.88//Tommy-Hilfiger/Women/Apparel/Jeans/TH-Jeans-Pants/usatommy_ww20268_black-beauty.jpg,NA,NA,,Full,Loose
Tommy-Hilfiger,Jeans,TH-Jeans-Pants,uktommy_rw0rw00641001_light-grey-marl.jpg,http://35.186.213.88//Tommy-Hilfiger/Women/Apparel/Jeans/TH-Jeans-Pants/uktommy_rw0rw00641001_light-grey-marl.jpg,NA,NA,,Ankle,Loose
Tommy-Hilfiger,Jeans,TH-Jeans-Pants,uktommy_ww0ww21580100_classic-white.jpg,http://35.186.213.88//Tommy-Hilfiger/Women/Apparel/Jeans/TH-Jeans-Pants/uktommy_ww0ww21580100_classic-white.jpg,NA,NA,,Crop,Fitted
Tommy-Hilfiger,Jeans,TH-Jeans-Pants,usatommy_ww19637b_karina-woodpecker-prt-olive.jpg,http://35.186.213.88//Tommy-Hilfiger/Women/Apparel/Jeans/TH-Jeans-Pants/usatommy_ww19637b_karina-woodpecker-prt-olive.jpg,NA,NA,,Full,Loose
Tommy-Hilfiger,Jeans,TH-Jeans-Pants,usatommy_ww21182_black-beauty.jpg,http://35.186.213.88//Tommy-Hilfiger/Women/Apparel/Jeans/TH-Jeans-Pants/usatommy_ww21182_black-beauty.jpg,NA,NA,,Ankle,Tight
Tommy-Hilfiger,Jeans,TH-Jeans-Pants,usatommy_dw03847_dynamic-blue.jpg,http://35.186.213.88//Tommy-Hilfiger/Women/Apparel/Jeans/TH-Jeans-Pants/usatommy_dw03847_dynamic-blue.jpg,NA,NA,,Full,Tight
Tommy-Hilfiger,Jeans,TH-Jeans-Pants,usatommy_ww21666_classic-white.jpg,http://35.186.213.88//Tommy-Hilfiger/Women/Apparel/Jeans/TH-Jeans-Pants/usatommy_ww21666_classic-white.jpg,NA,NA,,Ankle,Fitted
Tommy-Hilfiger,Jeans,TH-Jeans-Pants,usatommy_ww18653_nola.jpg,http://35.186.213.88//Tommy-Hilfiger/Women/Apparel/Jeans/TH-Jeans-Pants/usatommy_ww18653_nola.jpg,NA,NA,,Ankle,Fitted
Tommy-Hilfiger,Jeans,TH-Jeans-Pants,usatommy_dw04156_raw-patch-light-blue-rigid.jpg,http://35.186.213.88//Tommy-Hilfiger/Women/Apparel/Jeans/TH-Jeans-Pants/usatommy_dw04156_raw-patch-light-blue-rigid.jpg,NA,NA,,Ankle,Tight
Tommy-Hilfiger,Jeans,TH-Jeans-Pants,usatommy_dw02421_liberty-blue-stretch.jpg,http://35.186.213.88//Tommy-Hilfiger/Women/Apparel/Jeans/TH-Jeans-Pants/usatommy_dw02421_liberty-blue-stretch.jpg,NA,NA,,Full,Fitted
Tommy-Hilfiger,Jeans,TH-Jeans-Pants,uktommy_ww0ww21181289_peacoat.jpg,http://35.186.213.88//Tommy-Hilfiger/Women/Apparel/Jeans/TH-Jeans-Pants/uktommy_ww0ww21181289_peacoat.jpg,NA,NA,,Ankle,Fitted
Tommy-Hilfiger,Jeans,TH-Jeans-Pants,usatommy_ww20745_black-beauty.jpg,http://35.186.213.88//Tommy-Hilfiger/Women/Apparel/Jeans/TH-Jeans-Pants/usatommy_ww20745_black-beauty.jpg,NA,NA,,Full,Tight
Tommy-Hilfiger,Jeans,TH-Jeans-Pants,usatommy_ww20469_britt.jpg,http://35.186.213.88//Tommy-Hilfiger/Women/Apparel/Jeans/TH-Jeans-Pants/usatommy_ww20469_britt.jpg,NA,NA,,Crop,Tight
Tommy-Hilfiger,Jeans,TH-Jeans-Pants,uktommy_dw0dw03725901_persian-red---multi.jpg,http://35.186.213.88//Tommy-Hilfiger/Women/Apparel/Jeans/TH-Jeans-Pants/uktommy_dw0dw03725901_persian-red---multi.jpg,NA,NA,,Full,Loose
Tommy-Hilfiger,Jeans,TH-Jeans-Pants,usatommy_dw04345_mid-blue-stretch.jpg,http://35.186.213.88//Tommy-Hilfiger/Women/Apparel/Jeans/TH-Jeans-Pants/usatommy_dw04345_mid-blue-stretch.jpg,NA,NA,,Ankle,Tight
Tommy-Hilfiger,Jeans,TH-Jeans-Pants,usatommy_dw03081_warm-mid-blue-comfort.jpg,http://35.186.213.88//Tommy-Hilfiger/Women/Apparel/Jeans/TH-Jeans-Pants/usatommy_dw03081_warm-mid-blue-comfort.jpg,NA,NA,,Ankle,Fitted
Tommy-Hilfiger,Jeans,TH-Jeans-Pants,usatommy_rw00768_black.jpg,http://35.186.213.88//Tommy-Hilfiger/Women/Apparel/Jeans/TH-Jeans-Pants/usatommy_rw00768_black.jpg,NA,NA,,Full,Oversized
Tommy-Hilfiger,Jeans,TH-Jeans-Pants,usatommy_ww20748_true-red.jpg,http://35.186.213.88//Tommy-Hilfiger/Women/Apparel/Jeans/TH-Jeans-Pants/usatommy_ww20748_true-red.jpg,NA,NA,,Ankle,Fitted
Tommy-Hilfiger,Jeans,TH-Jeans-Pants,usatommy_dw03840_dynamic-grant-dark-blue-stretch.jpg,http://35.186.213.88//Tommy-Hilfiger/Women/Apparel/Jeans/TH-Jeans-Pants/usatommy_dw03840_dynamic-grant-dark-blue-stretch.jpg,NA,NA,,Full,Fitted
Tommy-Hilfiger,Jeans,TH-Jeans-Pants,uktommy_dw0dw04266002_black-iris.jpg,http://35.186.213.88//Tommy-Hilfiger/Women/Apparel/Jeans/TH-Jeans-Pants/uktommy_dw0dw04266002_black-iris.jpg,NA,NA,,Crop,Straight
Tommy-Hilfiger,Jeans,TH-Jeans-Pants,usatommy_dw04036_denim-blue.jpg,http://35.186.213.88//Tommy-Hilfiger/Women/Apparel/Jeans/TH-Jeans-Pants/usatommy_dw04036_denim-blue.jpg,NA,NA,,Ankle,Oversized
Tommy-Hilfiger,Jeans,TH-Jeans-Pants,usatommy_ww20846_carrie.jpg,http://35.186.213.88//Tommy-Hilfiger/Women/Apparel/Jeans/TH-Jeans-Pants/usatommy_ww20846_carrie.jpg,NA,NA,,Ankle,Tight
Tommy-Hilfiger,Jeans,TH-Jeans-Pants,uktommy_dw0dw04100000_light-grey-htr.jpg,http://35.186.213.88//Tommy-Hilfiger/Women/Apparel/Jeans/TH-Jeans-Pants/uktommy_dw0dw04100000_light-grey-htr.jpg,NA,NA,,Ankle,Loose
Tommy-Hilfiger,Jeans,TH-Jeans-Pants,uktommy_dw0dw03759003_black-beauty.jpg,http://35.186.213.88//Tommy-Hilfiger/Women/Apparel/Jeans/TH-Jeans-Pants/uktommy_dw0dw03759003_black-beauty.jpg,NA,NA,,Crop,Straight
Tommy-Hilfiger,Jeans,TH-Jeans-Pants,uktommy_dw0dw03726901_blue-ribbon---bright-white.jpg,http://35.186.213.88//Tommy-Hilfiger/Women/Apparel/Jeans/TH-Jeans-Pants/uktommy_dw0dw03726901_blue-ribbon---bright-white.jpg,NA,NA,,Ankle,Oversized
Tommy-Hilfiger,Jeans,TH-Jeans-Pants,uktommy_ww0ww21727692_crimson.jpg,http://35.186.213.88//Tommy-Hilfiger/Women/Apparel/Jeans/TH-Jeans-Pants/uktommy_ww0ww21727692_crimson.jpg,NA,NA,,Full,Loose
Tommy-Hilfiger,Jeans,TH-Jeans-Pants,uktommy_ww0ww21578392_star-gingham-dobby---peacoat.jpg,http://35.186.213.88//Tommy-Hilfiger/Women/Apparel/Jeans/TH-Jeans-Pants/uktommy_ww0ww21578392_star-gingham-dobby---peacoat.jpg,NA,NA,,Crop,Fitted
Tommy-Hilfiger,Jeans,TH-Jeans-Pants,uktommy_ww0ww21725094_black-beauty.jpg,http://35.186.213.88//Tommy-Hilfiger/Women/Apparel/Jeans/TH-Jeans-Pants/uktommy_ww0ww21725094_black-beauty.jpg,NA,NA,,Ankle,Tight
